psim7,YieldEffect,bootN
1.83131103515625,0.03551493837639985,2
1.8498370361328125,0.03464782856855836,2
1.868491943359375,0.03363428928342316,2
1.8872679443359375,0.033466819631123135,2
1.9071219482421875,0.034416132484851925,2
1.927113037109375,0.032152026048835824,2
1.946884033203125,0.0317150106099951,2
1.967571044921875,0.03077539282676417,2
1.988926025390625,0.028834549501408457,2
2.0098919677734375,0.028681544095762956,2
2.0310269775390624,0.027351030749505956,2
2.0517119140625,0.025618467895141606,2
2.0740380859375,0.024366662773658787,2
2.09631494140625,0.02037417688990839,2
2.1198720703125,0.017409460113052888,2
2.143677001953125,0.017099636137756447,2
2.16868408203125,0.016623896521992254,2
2.1930029296875,0.0133316619781082,2
2.219136962890625,0.010140330868142644,2
2.243489013671875,0.006469322204272543,2
2.26860107421875,0.00401185155686512,2
2.294970947265625,-9.565533346206356e-5,2
2.322240966796875,-1.0665485249450324e-4,2
2.348966064453125,-0.0031056096140315015,2
2.373674072265625,-0.0045144451186212575,2
2.401362060546875,-0.010578057150969822,2
2.4292958984375,-0.014575761302923818,2
2.458403076171875,-0.015775684549107938,2
2.48931591796875,-0.019817041453305817,2
2.5230810546875,-0.020143274338779882,2
2.55612109375,-0.020742868121197966,2
2.593428955078125,-0.02312645189123269,2
2.634214111328125,-0.023504211543708187,2
2.67337890625,-0.02522657208154877,2
2.712592041015625,-0.026595646817444252,2
2.755419921875,-0.025616814475897365,2
2.801037109375,-0.028381485013300123,2
2.86155810546875,-0.02746315285544526,2
2.945154052734375,-0.033248419775954774,2
3.05039501953125,-0.03479305570212715,2
3.176285888671875,-0.039328110924799375,2
3.3535,-0.03503541023634443,2
3.61551708984375,-0.04161993223302629,2
3.9,-0.042978661385087213,2
0.1589429931640625,-0.28870770565722886,3
0.6810380249023438,-0.18037149838145455,3
0.8018829956054687,-0.14870187560766357,3
0.8790390014648437,-0.12392215835456047,3
0.9378469848632812,-0.08795928096446357,3
0.9859749755859375,-0.07132566727827591,3
1.02493701171875,-0.038445182049767046,3
1.06068994140625,-0.016252208708816274,3
1.092781005859375,-0.00873956825894523,3
1.121510009765625,0.0020641348706315066,3
1.1487769775390626,0.01089752638592656,3
1.174947998046875,0.015784052429784423,3
1.199240966796875,0.020258542831686654,3
1.22281396484375,0.024687830097641805,3
1.244822021484375,0.029625362546677914,3
1.267008056640625,0.03420410938083024,3
1.2871600341796876,0.03534806747549951,3
1.307241943359375,0.0401102403851209,3
1.327261962890625,0.039687421362999076,3
1.3459560546875,0.03949292145778477,3
1.363865966796875,0.04062751623543448,3
1.380531982421875,0.04258991948282914,3
1.3977159423828125,0.045091954840127735,3
1.4142960205078126,0.046385801899473666,3
1.4314639892578125,0.046902002186288816,3
1.4486090087890624,0.04728445696443767,3
1.4664310302734376,0.049339923609044434,3
1.4846290283203125,0.049197409749971666,3
1.5029610595703125,0.047837451262074615,3
1.5221700439453125,0.047866472069160115,3
1.5403480224609376,0.04847022128850892,3
1.56002294921875,0.04790936353727415,3
1.57918701171875,0.04511596123391537,3
1.597968994140625,0.04628364174821176,3
1.6169169921875,0.04619205526042697,3
1.637697998046875,0.04615168102707229,3
1.6574830322265626,0.0456906362617015,3
1.6775279541015624,0.04301655000077276,3
1.697281982421875,0.04286111301629342,3
1.7159410400390624,0.04159107472992263,3
1.7358470458984374,0.040061735089901684,3
1.755280029296875,0.038909674712822695,3
1.7730570068359375,0.03708847191072223,3
1.791928955078125,0.03576925306184242,3
1.8107550048828125,0.03569381732195637,3
1.82970703125,0.03406240123155668,3
1.849092041015625,0.03258171843605362,3
1.867593994140625,0.03249365843048646,3
1.8863260498046874,0.03209107504249509,3
1.90593603515625,0.03262521956548259,3
1.925803955078125,0.030908265229481924,3
1.9456700439453125,0.02966073761789767,3
1.9662249755859376,0.028562162360854237,3
1.9868299560546876,0.02709288499604945,3
2.008302978515625,0.024907535965000727,3
2.0299129638671873,0.02425747118166538,3
2.0503369140625,0.02294383360058483,3
2.0727529296875,0.02191558958262141,3
2.095284912109375,0.01869093105698566,3
2.118279052734375,0.014710806344799321,3
2.142679931640625,0.014174277811898506,3
2.16693505859375,0.012663444491533782,3
2.191111083984375,0.009792342055476855,3
2.216673095703125,0.006546966004432997,3
2.240680908203125,0.004557235225460532,3
2.265300048828125,0.001548404644380108,3
2.291824951171875,-0.002186416022647575,3
2.31881005859375,-0.0020303586389942563,3
2.3460791015625,-0.004640538896292845,3
2.371465087890625,-0.006593620829432267,3
2.398587890625,-0.012331019881416216,3
2.426424072265625,-0.01585079829934155,3
2.455840087890625,-0.017153010234202126,3
2.48681396484375,-0.022688970593734148,3
2.5202890625,-0.024070716894913025,3
2.55364404296875,-0.02449094723793649,3
2.59147900390625,-0.025417666947912143,3
2.631548095703125,-0.026085111309963938,3
2.670926025390625,-0.02674427019332276,3
2.710631103515625,-0.02801673130874216,3
2.7519140625,-0.02774838643194255,3
2.79704296875,-0.030306526423012403,3
2.857241943359375,-0.02949488568402847,3
2.93860595703125,-0.03291553317521778,3
3.0418701171875,-0.033627526985449074,3
3.166428955078125,-0.037794229675577606,3
3.337041015625,-0.034427447709854564,3
3.589739013671875,-0.041196019748309415,3
3.9,-0.04304518604009938,3
0.1589429931640625,-0.299344547827845,4
0.6837039794921875,-0.18197457491222835,4
0.8059420166015625,-0.15209295967579928,4
0.8812839965820313,-0.1269914034365807,4
0.9390759887695312,-0.0959995690402807,4
0.9866820068359375,-0.07867704492572411,4
1.025801025390625,-0.04303584296173413,4
1.06135400390625,-0.020085936145572025,4
1.093345947265625,-0.013578985260965348,4
1.121052001953125,-0.003712437446485084,4
1.14872900390625,0.00445051833812754,4
1.1752559814453125,0.008857569980092073,4
1.199719970703125,0.01461082276228537,4
1.22364501953125,0.01840958976687318,4
1.2455030517578125,0.021537606589281888,4
1.267321044921875,0.027936997349232273,4
1.2875560302734375,0.02947963756962879,4
1.308218017578125,0.035643469279382944,4
1.32843505859375,0.03631494974385291,4
1.3473199462890626,0.03756286114004792,4
1.36479296875,0.03899469796692606,4
1.3818170166015624,0.03998675911640581,4
1.399008056640625,0.04343204910490128,4
1.415583984375,0.04430673560913129,4
1.4326280517578125,0.0444854112717632,4
1.4495260009765625,0.045447284477166394,4
1.4671519775390625,0.048337990010076826,4
1.48522998046875,0.04935727276006158,4
1.50364501953125,0.049006656115468616,4
1.5221949462890625,0.04980714258202862,4
1.541010009765625,0.04941047120883957,4
1.5606219482421875,0.04963791691916325,4
1.580404052734375,0.04724144853034801,4
1.599259033203125,0.04867864297333163,4
1.6184229736328124,0.0485062625465707,4
1.6388909912109375,0.047497361676120675,4
1.659114013671875,0.04735050983382777,4
1.6789969482421876,0.044792833727119674,4
1.6983349609375,0.04384899084950483,4
1.7167879638671875,0.04215539068464763,4
1.7363070068359374,0.040913235389992086,4
1.756031005859375,0.04005171235187566,4
1.774468017578125,0.037257574308669994,4
1.7932669677734374,0.03637529511772564,4
1.81198095703125,0.03622773735266166,4
1.8304100341796874,0.035144425464592455,4
1.849758056640625,0.03471125727749069,4
1.868490966796875,0.03340354765143455,4
1.88718505859375,0.03335188941478362,4
1.9067869873046874,0.03419103576283972,4
1.9262769775390625,0.03169083140623552,4
1.9460780029296876,0.03085822362274354,4
1.966177001953125,0.03016359217992537,4
1.986708984375,0.02829384494603665,4
2.0076700439453123,0.02656262885325794,4
2.0287989501953123,0.025621425466218706,4
2.04947802734375,0.023056162133088698,4
2.071873046875,0.021929669547499087,4
2.09410888671875,0.018963606272164035,4
2.117139892578125,0.01558369708648305,4
2.141012939453125,0.015027719837766684,4
2.165873046875,0.014045722006279404,4
2.190405029296875,0.011870402386723655,4
2.215845947265625,0.008633171259686823,4
2.239800048828125,0.0065487436100072904,4
2.264509033203125,0.0036392172356559116,4
2.2914619140625,-2.325173432636829e-4,4
2.31797900390625,-2.1588851755283134e-4,4
2.34518798828125,-0.003100405045340704,4
2.36985205078125,-0.005180647571191133,4
2.397202880859375,-0.01026464911639241,4
2.42481494140625,-0.01390071885895311,4
2.453698974609375,-0.014805844375336441,4
2.484466064453125,-0.0197116007173751,4
2.517987060546875,-0.020607636466813795,4
2.5517919921875,-0.02095106615822373,4
2.589072998046875,-0.02194010052115003,4
2.62898095703125,-0.023865763915456528,4
2.668114013671875,-0.02521298863245136,4
2.70793798828125,-0.026158326735244708,4
2.74885205078125,-0.02594384998285587,4
2.7942890625,-0.028409173627475248,4
2.851635009765625,-0.025940770378084788,4
2.934493896484375,-0.030009180211113984,4
3.035528076171875,-0.03199633617683151,4
3.158327880859375,-0.03624013648021196,4
3.32777099609375,-0.03396110117819856,4
3.572572021484375,-0.03952430229299164,4
3.9,-0.041533183259818696,4
0.1589429931640625,-0.29889887320908815,5
0.688364013671875,-0.181382620466017,5
0.8069169921875,-0.15263636682262147,5
0.8836900024414063,-0.11824162542273678,5
0.9418590087890625,-0.08735207261360459,5
0.9900460205078125,-0.06885958791370606,5
1.02889697265625,-0.03738247885366636,5
1.0643399658203125,-0.01786525030635283,5
1.0967640380859376,-0.011056454825446094,5
1.1246409912109374,-5.985348071909646e-4,5
1.1513699951171874,0.006780274773759365,5
1.1787349853515625,0.01254622369232028,5
1.2029849853515624,0.015919674094866942,5
1.2265870361328124,0.01997526322992521,5
1.24885205078125,0.02295580154970811,5
1.27106201171875,0.029354570099644373,5
1.291051025390625,0.03117047660508865,5
1.311383056640625,0.036906383186970204,5
1.3304300537109375,0.037522043214965495,5
1.348738037109375,0.03802908655576598,5
1.366864013671875,0.03889997595627348,5
1.38331103515625,0.04079488860628522,5
1.4004720458984374,0.04350692430847952,5
1.4174410400390625,0.046084953582124666,5
1.434989990234375,0.04766204340653557,5
1.451904052734375,0.0496462747764147,5
1.47022998046875,0.05197564949741845,5
1.488699951171875,0.05156939138333977,5
1.5070260009765626,0.0515410695633195,5
1.5254449462890625,0.05018796620563587,5
1.544324951171875,0.05129145561533144,5
1.56410205078125,0.051020001603440446,5
1.58331201171875,0.04832763691980707,5
1.602196044921875,0.050520625434463395,5
1.62122705078125,0.05096904371130673,5
1.6412760009765626,0.04927086250883361,5
1.6610889892578125,0.04881444820294173,5
1.681073974609375,0.04547994054043203,5
1.700491943359375,0.04495117315276187,5
1.719281982421875,0.04331285035274335,5
1.738970947265625,0.04230785154581729,5
1.7581429443359375,0.04133476170886724,5
1.7765360107421875,0.03929282422043634,5
1.7955980224609376,0.037855751717709996,5
1.814218994140625,0.03617375359058905,5
1.8334000244140625,0.03489191922544166,5
1.8522640380859374,0.03522560684958709,5
1.8705880126953125,0.034095810290720785,5
1.889261962890625,0.03406364673179596,5
1.908970947265625,0.033736067457118435,5
1.9293360595703124,0.032390154642868374,5
1.9497060546875,0.03166852166996825,5
1.9697340087890625,0.031335097661645606,5
1.9902960205078124,0.02991989577454235,5
2.011239013671875,0.02864096468157451,5
2.032740966796875,0.027159724959715026,5
2.054115966796875,0.02504336416510672,5
2.07631201171875,0.024387513707578634,5
2.098675048828125,0.02183377240136336,5
2.121873046875,0.017636384884608503,5
2.145202880859375,0.016697332145597488,5
2.170260986328125,0.014921769005470598,5
2.19410498046875,0.012286644736998642,5
2.21968798828125,0.010008648737744319,5
2.2436240234375,0.0065725332408814174,5
2.268949951171875,0.004805046391486434,5
2.2957900390625,2.3247008097515565e-4,5
2.32239892578125,-0.0012360682588921645,5
2.349154052734375,-0.0031758820256315157,5
2.37434912109375,-0.005154618928460586,5
2.40214208984375,-0.010834899781444751,5
2.430027099609375,-0.01657634369843264,5
2.459862060546875,-0.018221178874584465,5
2.49005908203125,-0.023303094486611386,5
2.523343994140625,-0.024283664392317883,5
2.557363037109375,-0.022829429511901422,5
2.594883056640625,-0.02548248772124917,5
2.633947021484375,-0.02662849026518288,5
2.673291015625,-0.02730119729403996,5
2.712923095703125,-0.028031856699463176,5
2.7541220703125,-0.027232662968447174,5
2.79981005859375,-0.03036969156246727,5
2.861115966796875,-0.029358324127115476,5
2.94218896484375,-0.034418731196959984,5
3.043200927734375,-0.03656877666338115,5
3.16568994140625,-0.03956137592447728,5
3.33997412109375,-0.03851269212058617,5
3.58552490234375,-0.04473968349430629,5
3.9,-0.04682402163426247,5
0.1589429931640625,-0.2883407784528484,6
0.685458984375,-0.17277276439836595,6
0.804969970703125,-0.14410956511817324,6
0.8816320190429687,-0.12005997459132992,6
0.9389219970703125,-0.08843719355727092,6
0.987448974609375,-0.07176106246770603,6
1.026468017578125,-0.040692714494480836,6
1.061987060546875,-0.017657536519291972,6
1.0941820068359376,-0.01076524668261597,6
1.1217340087890626,1.338623064141009e-4,6
1.1494200439453126,0.006826126661295229,6
1.1752559814453125,0.011741990104518374,6
1.1998790283203125,0.017264777277251342,6
1.22348095703125,0.021677470792695774,6
1.24556201171875,0.02523218031342256,6
1.2675489501953126,0.03247183865122505,6
1.288156982421875,0.034157672172814846,6
1.3087550048828125,0.039460316123479944,6
1.32872900390625,0.04030295303382431,6
1.3476300048828125,0.04136601369568571,6
1.3657010498046875,0.04196836783631658,6
1.3822650146484374,0.04327409017027195,6
1.3991529541015626,0.04588882039949321,6
1.4167950439453125,0.04626458358294383,6
1.4339029541015624,0.04771935732684829,6
1.45122998046875,0.049809277343240144,6
1.468873046875,0.05219681534849996,6
1.487052001953125,0.05113557085571141,6
1.5058929443359375,0.05151543427021582,6
1.5246529541015625,0.051102087218686865,6
1.5435810546875,0.05116639555544472,6
1.562925048828125,0.05183314243446019,6
1.58222705078125,0.04846574940960191,6
1.601427001953125,0.05003480607429872,6
1.6207430419921875,0.049657618282015537,6
1.640759033203125,0.04766429148422685,6
1.660738037109375,0.04797931460351701,6
1.6805889892578125,0.04500800761456697,6
1.7001529541015625,0.04449193116831118,6
1.7184019775390624,0.04266158713558321,6
1.7378919677734375,0.04048167606357472,6
1.7570689697265625,0.039361951570741516,6
1.7752509765625,0.03705378732676856,6
1.794071044921875,0.03590911011829573,6
1.812928955078125,0.03561218181290016,6
1.832052001953125,0.03358795012249899,6
1.851218994140625,0.03316821739191467,6
1.869469970703125,0.03196426525987478,6
1.8881309814453124,0.031751520024828006,6
1.9074990234375,0.03269136186605015,6
1.9271390380859375,0.030834908091639024,6
1.946779052734375,0.03047412126808935,6
1.967427978515625,0.02933370086384407,6
1.988114013671875,0.027932564353276734,6
2.0090660400390625,0.026546465994625068,6
2.030781005859375,0.025932866160213675,6
2.051721923828125,0.023482292178209296,6
2.074614013671875,0.022341771706687663,6
2.097345947265625,0.01885276621613713,6
2.12068505859375,0.015222934881124195,6
2.14485302734375,0.014170202034507862,6
2.169739013671875,0.013112153482767286,6
2.194166015625,0.00962149559311487,6
2.22002001953125,0.006999173482301835,6
2.244862060546875,0.0032785790771463486,6
2.269576904296875,9.165959173016991e-4,6
2.296212890625,-0.0028303311728941627,6
2.323158935546875,-0.00417699100338087,6
2.350074951171875,-0.006421081310875099,6
2.374986083984375,-0.007727632819793662,6
2.402611083984375,-0.012966113179989858,6
2.43147998046875,-0.017239579971091712,6
2.459825927734375,-0.01846836002178487,6
2.49064892578125,-0.022856313909354997,6
2.524389892578125,-0.024162451445725874,6
2.55881494140625,-0.02350567456468533,6
2.595653076171875,-0.026119150246566025,6
2.636139892578125,-0.026837817248078766,6
2.67543310546875,-0.02769761343895688,6
2.71443994140625,-0.028103989505284865,6
2.7559599609375,-0.028138350000218804,6
2.80131396484375,-0.0300154997385792,6
2.862135986328125,-0.029450706722817188,6
2.945653076171875,-0.03352587029209786,6
3.048968017578125,-0.034914443517452876,6
3.17387890625,-0.040445508854809326,6
3.35118603515625,-0.036411583127831604,6
3.607455078125,-0.04267712406473112,6
3.9,-0.04458956082060947,6
0.17814199829101562,-0.2920241632816394,7
0.6875789794921875,-0.17982999749626044,7
0.806676025390625,-0.1513241060985415,7
0.8826950073242188,-0.118438931795531,7
0.9410900268554687,-0.08786548093006086,7
0.9892329711914063,-0.06798934077636293,7
1.027885986328125,-0.039388851561360017,7
1.0638819580078125,-0.017328636823948917,7
1.095863037109375,-0.01168928723536311,7
1.1233470458984376,0.0020285646471898677,7
1.150708984375,0.010140871269476437,7
1.177010009765625,0.015530782069917315,7
1.201677001953125,0.017994120979239026,7
1.2255460205078126,0.021834341693038217,7
1.24735400390625,0.02378145620114991,7
1.268884033203125,0.029823285660998566,7
1.2888609619140625,0.030257020498488663,7
1.3095360107421874,0.03596967295331743,7
1.329301025390625,0.03644741260776346,7
1.3480799560546874,0.03754568670584524,7
1.3660999755859375,0.03878945817740298,7
1.38268896484375,0.040832721918065584,7
1.399280029296875,0.04338874530323694,7
1.41725,0.044529406696103946,7
1.4349219970703124,0.045667318800774015,7
1.4519110107421875,0.04740801951083273,7
1.4702840576171874,0.04951472456003991,7
1.489032958984375,0.048886993421515534,7
1.507302001953125,0.049303244388550826,7
1.526113037109375,0.04797873052436591,7
1.5449200439453126,0.047541076028943696,7
1.564760009765625,0.047771372034710935,7
1.583968017578125,0.04592783291699937,7
1.6028189697265625,0.04724222503501785,7
1.622050048828125,0.04766016600958389,7
1.6420770263671876,0.04542260483544597,7
1.6618489990234375,0.04495194771553762,7
1.6820179443359375,0.042500534050100736,7
1.701427978515625,0.041354377787629903,7
1.720248046875,0.04085456016952893,7
1.7400970458984375,0.039426959425589436,7
1.759030029296875,0.037499747610685474,7
1.777386962890625,0.03551692325629868,7
1.79577197265625,0.03428115399996312,7
1.814291015625,0.03409215751970174,7
1.8341109619140625,0.03218720870195935,7
1.8530450439453126,0.03265120044430514,7
1.8718380126953125,0.03132963673843869,7
1.89047802734375,0.03127119275024709,7
1.909501953125,0.0316141238733485,7
1.9296939697265625,0.030467101471492786,7
1.9496209716796875,0.029867377083057867,7
1.96972998046875,0.029786914681582566,7
1.9907259521484375,0.027596984011277026,7
2.01097705078125,0.02670295192389377,7
2.032800048828125,0.02574437438910987,7
2.05422509765625,0.02330177358799368,7
2.0761298828125,0.022623659198346135,7
2.09843896484375,0.020218190535128078,7
2.121422119140625,0.016281631060604318,7
2.145214111328125,0.014953861616562036,7
2.169718994140625,0.013577410884475838,7
2.193783935546875,0.0110070966101658,7
2.2196201171875,0.008076294054105593,7
2.2436240234375,0.0049880514360390316,7
2.269033935546875,0.0028489762410988106,7
2.29485400390625,-0.0011671718604278625,7
2.321568115234375,-0.0018880702355837942,7
2.34873193359375,-0.0041627785642537884,7
2.3736630859375,-0.006054583296761729,7
2.40123291015625,-0.011192923459935722,7
2.42985107421875,-0.015738652541690545,7
2.458625,-0.017392882765683293,7
2.489779052734375,-0.02187198864184514,7
2.523569091796875,-0.023436452649437833,7
2.5571259765625,-0.023451722908871764,7
2.59437890625,-0.02534706436084494,7
2.634366943359375,-0.02608704949465729,7
2.67343994140625,-0.02607762172035155,7
2.712885009765625,-0.026411741555602553,7
2.754426025390625,-0.025883663640577925,7
2.800155029296875,-0.027439970369040056,7
2.860822998046875,-0.027024156394765853,7
2.942803955078125,-0.03163691511793265,7
3.04577392578125,-0.03280314259178502,7
3.174388916015625,-0.03663418172893307,7
3.348451904296875,-0.03361200714755447,7
3.607886962890625,-0.04002891633991906,7
3.9,-0.04174124421711173,7
0.1589429931640625,-0.29112464919353226,8
0.6865969848632812,-0.17848129521351938,8
0.8063319702148437,-0.15017786455570398,8
0.8820079956054687,-0.1207586450127821,8
0.9397440185546875,-0.08788835781321813,8
0.9882119750976562,-0.06914278116247463,8
1.026801025390625,-0.038748520562446875,8
1.06206298828125,-0.016148247174672836,8
1.0949520263671875,-0.008606643958318116,8
1.1226939697265625,0.0023181283094048655,8
1.1501669921875,0.009698415716481446,8
1.1769219970703124,0.013484920186324134,8
1.2014429931640624,0.017321979378701557,8
1.2251099853515626,0.021300548074007386,8
1.2468499755859375,0.024736222001148722,8
1.26873095703125,0.0306199646204951,8
1.2892099609375,0.03284067711785682,8
1.31010205078125,0.03935612146487727,8
1.3297769775390624,0.04059915845826878,8
1.34860498046875,0.04196712374708966,8
1.36643896484375,0.04287898518905314,8
1.3834189453125,0.044177993419299455,8
1.40022802734375,0.0470361392109066,8
1.4173809814453124,0.048294733806692414,8
1.4342769775390625,0.04915811935128178,8
1.4517249755859376,0.050566121143630294,8
1.4694749755859375,0.052330047879886044,8
1.487446044921875,0.052097136678898814,8
1.50631494140625,0.051895301419232875,8
1.5250980224609374,0.050853616751130426,8
1.543623046875,0.05102647926626869,8
1.56327099609375,0.05143024492525827,8
1.5822320556640626,0.04789412383672942,8
1.60089697265625,0.04924898325799565,8
1.620572998046875,0.049090358522849376,8
1.6405240478515626,0.04847338716692434,8
1.6606080322265624,0.04799809428806123,8
1.680197998046875,0.04531252832697702,8
1.699907958984375,0.04455792503356065,8
1.7181729736328124,0.04270638967069024,8
1.7381529541015626,0.04083419712586728,8
1.75777294921875,0.03915097452984023,8
1.77564501953125,0.037341815969890224,8
1.79418896484375,0.03547770241693565,8
1.8130279541015626,0.03490774403165575,8
1.832053955078125,0.03265210074108055,8
1.8508310546875,0.031857456864819944,8
1.8696070556640625,0.030822369289390972,8
1.8885,0.030800582685777123,8
1.9080350341796875,0.03110687811385998,8
1.92843994140625,0.029411688614900233,8
1.94793994140625,0.028573024097364452,8
1.968386962890625,0.02757543523552375,8
1.9891080322265624,0.025694192160086782,8
2.0099610595703123,0.02459034060213855,8
2.0312850341796875,0.02301090074403206,8
2.052509033203125,0.020795806866577227,8
2.074760986328125,0.020480296617915783,8
2.096887939453125,0.016757878720678354,8
2.120656982421875,0.012932932410577636,8
2.144573974609375,0.012200547416206797,8
2.1693330078125,0.011166143856112032,8
2.19410498046875,0.007871831767762794,8
2.219833984375,0.00538783743198018,8
2.244070068359375,0.0020972550507492027,8
2.269125,-0.0010730013299919405,8
2.29526806640625,-0.004590495820732288,8
2.32243505859375,-0.0054703686947550345,8
2.349031982421875,-0.007905986825105515,8
2.373864990234375,-0.009368766681372265,8
2.40197705078125,-0.015236402488565837,8
2.430027099609375,-0.018187690333170137,8
2.4597529296875,-0.019710766689171932,8
2.490287109375,-0.0238098841351172,8
2.52402490234375,-0.02512016464506528,8
2.558693115234375,-0.024373117449640214,8
2.5970419921875,-0.02664442886144669,8
2.637115966796875,-0.026812634216663245,8
2.6765869140625,-0.02710685063338586,8
2.715113037109375,-0.028177614080577285,8
2.75822705078125,-0.028208777854784595,8
2.804114990234375,-0.029403832271537367,8
2.865325927734375,-0.029600745077350443,8
2.951587890625,-0.03352634514071756,8
3.054346923828125,-0.034102150356060956,8
3.183718017578125,-0.037750925092305876,8
3.361952880859375,-0.03319869418478877,8
3.6242890625,-0.04002072345885799,8
