psim7,YieldEffect
0.1589429931640625,-0.3301863249152131
0.683781005859375,-0.209060281838587
0.804969970703125,-0.173177631980349
0.88139697265625,-0.14403839311716157
0.9392979736328125,-0.12392249336481698
0.987708984375,-0.10349554434028024
1.026697021484375,-0.07425389689277162
1.0621099853515625,-0.053942758820264
1.0943780517578126,-0.04274586566919997
1.1223389892578124,-0.0290216558268247
1.1500670166015625,-0.02050052061651697
1.1766610107421875,-0.0165241477888875
1.2009429931640625,-0.00829300672658917
1.2247159423828125,-0.0051936641095644
1.24664599609375,-1.4737356534910706e-4
1.2682919921875,0.0074120089610038575
1.288530029296875,0.010672958392217491
1.3093270263671875,0.0158337560284309
1.328947021484375,0.014939290355489465
1.3477669677734374,0.01678943002743538
1.3655419921875,0.016071089677787753
1.3822340087890626,0.01815298561163342
1.3991529541015626,0.021371793422913954
1.416427978515625,0.024306797216662956
1.433572998046875,0.02697055075852478
1.450697021484375,0.02852609130216399
1.4686240234375,0.029477925467499444
1.4868280029296874,0.031130636447538163
1.5054329833984375,0.03195950449517365
1.5242220458984375,0.03155757753833621
1.5430909423828125,0.031413476148347275
1.5626529541015626,0.0321027286740016
1.582030029296875,0.029970162641436815
1.60085400390625,0.03350269816127199
1.6202430419921876,0.035431185847198066
1.6401820068359374,0.0333074836838434
1.660012939453125,0.03564984192134435
1.6800179443359375,0.034949666692643544
1.6996610107421875,0.03411303348330552
1.7181070556640625,0.034186337390651966
1.737843994140625,0.03411593813620467
1.7573280029296876,0.03381562828029505
1.7755469970703126,0.03229293839956271
1.7944210205078126,0.03190705111432879
1.8129119873046875,0.032473227076633915
1.832116943359375,0.03355293744949961
1.85133203125,0.03291453505353853
1.8698170166015624,0.03202975667466135
1.8885260009765625,0.03222252587937863
1.9080350341796875,0.032875259350544916
1.9283790283203126,0.03120041764632242
1.9479959716796875,0.029951252893121783
1.9684859619140624,0.02943913175997892
1.9893060302734376,0.027500051577670825
2.0102359619140624,0.026659214165628664
2.0316619873046875,0.025693259428685722
2.05276708984375,0.02539200146522702
2.0749599609375,0.02512771722854401
2.097550048828125,0.021985940735268328
2.120843994140625,0.020386302714381133
2.14440087890625,0.01986235587913554
2.169385009765625,0.01884840069202448
2.1936220703125,0.01680484368727092
2.2192939453125,0.015201060872220062
2.24327587890625,0.012032413612471371
2.2683798828125,0.008890830854017595
2.29475,0.0063522316095996345
2.3215830078125,0.006373609746079756
2.3483701171875,0.006431841507429981
2.373346923828125,0.005925347265741343
2.400964111328125,0.002280038619368596
2.42902099609375,-0.0027397494462625405
2.458157958984375,-0.004294601532755238
2.489137939453125,-0.005763673678709946
2.522343994140625,-0.007339481718452279
2.556208984375,-0.004764845534848461
2.5934169921875,-0.006884523188621816
2.632945068359375,-0.007232285883052081
2.672034912109375,-0.006413799860079339
2.711534912109375,-0.007754521747913856
2.753235107421875,-0.00639778308189537
2.79793896484375,-0.004785296039570508
2.85839990234375,-0.003222902475379208
2.941568115234375,-0.005143067943185253
3.0435048828125,-0.0049309362647569355
3.167114990234375,-0.007503086349702537
3.342638916015625,-0.004824891323997715
3.5968740234375,-0.008334577029582624
3.9,-0.008077900000449112
